datetime,airport,Horizontal visibility,Ceiling coverage,Ceiling height,Wind Speed,Wind Direction,Temperature,Dewpoint,hour,day_of_week,month,is_weekend,low_visibility,very_low_visibility,low_ceiling,very_low_ceiling,high_wind,very_high_wind,variable_wind,temp_dewpoint_diff,fog_risk,wind_temp_interaction,flight_category,hours_to_regulation,regulation_imminent,has_regulation
2018-12-29 17:20:00,EGLL,10000,2,2600,7,270.0,11,9,17,5,12,1,0,0,0,0,0,0,0,2,0,77,3,-1.5,0,0
2019-01-01 11:20:00,EGLL,10000,3,4100,8,300.0,10,7,11,1,1,0,0,0,0,0,0,0,0,3,0,80,4,-1.5,0,0
2019-01-08 01:20:00,EGLL,10000,0,5000,10,290.0,8,2,1,1,1,0,0,0,0,0,0,0,0,6,0,80,4,5.333333333333333,0,0
2019-01-08 01:50:00,EGLL,10000,0,5000,9,290.0,8,2,1,1,1,0,0,0,0,0,0,0,0,6,0,72,4,4.833333333333333,0,0
2019-01-08 03:20:00,EGLL,10000,1,4000,9,290.0,7,2,3,1,1,0,0,0,0,0,0,0,0,5,0,63,4,3.3333333333333335,0,0
2019-01-08 04:20:00,EGLL,10000,0,5000,12,290.0,6,2,4,1,1,0,0,0,0,0,0,0,0,4,0,72,4,2.3333333333333335,0,0
2019-01-08 04:50:00,EGLL,10000,0,5000,11,290.0,6,2,4,1,1,0,0,0,0,0,0,0,0,4,0,66,4,1.8333333333333333,1,0
2019-01-08 05:20:00,EGLL,10000,0,5000,12,290.0,7,2,5,1,1,0,0,0,0,0,0,0,0,5,0,84,4,1.3333333333333333,1,0
2019-01-08 05:50:00,EGLL,10000,0,5000,10,290.0,7,3,5,1,1,0,0,0,0,0,0,0,0,4,0,70,4,0.8333333333333334,1,0
2019-01-08 06:20:00,EGLL,10000,0,5000,10,290.0,7,3,6,1,1,0,0,0,0,0,0,0,0,4,0,70,4,0.3333333333333333,1,0
2019-01-08 06:50:00,EGLL,10000,0,5000,11,300.0,7,3,6,1,1,0,0,0,0,0,0,0,0,4,0,77,4,-0.16666666666666666,0,1
2019-01-08 07:20:00,EGLL,10000,0,5000,9,300.0,7,3,7,1,1,0,0,0,0,0,0,0,0,4,0,63,4,-0.6666666666666666,0,1
2019-01-08 07:50:00,EGLL,10000,0,5000,7,290.0,7,3,7,1,1,0,0,0,0,0,0,0,0,4,0,49,4,-1.1666666666666667,0,1
2019-01-08 08:20:00,EGLL,10000,0,5000,6,300.0,6,3,8,1,1,0,0,0,0,0,0,0,0,3,0,36,4,-1.6666666666666667,0,1
2019-01-08 08:50:00,EGLL,10000,0,5000,8,300.0,7,3,8,1,1,0,0,0,0,0,0,0,0,4,0,56,4,-2.1666666666666665,0,1
2019-01-08 09:20:00,EGLL,10000,0,5000,7,310.0,7,3,9,1,1,0,0,0,0,0,0,0,0,4,0,49,4,-2.6666666666666665,0,1
2019-01-08 09:50:00,EGLL,10000,0,5000,8,310.0,7,3,9,1,1,0,0,0,0,0,0,0,0,4,0,56,4,-3.1666666666666665,0,1
2019-01-08 10:20:00,EGLL,10000,0,5000,8,310.0,8,3,10,1,1,0,0,0,0,0,0,0,0,5,0,64,4,-3.6666666666666665,0,1
2019-01-08 10:50:00,EGLL,10000,0,5000,9,310.0,9,3,10,1,1,0,0,0,0,0,0,0,0,6,0,81,4,-4.166666666666667,0,1
2019-01-08 11:20:00,EGLL,10000,0,5000,8,310.0,9,2,11,1,1,0,0,0,0,0,0,0,0,7,0,72,4,-4.666666666666667,0,1
2019-01-08 11:50:00,EGLL,10000,0,5000,6,320.0,9,2,11,1,1,0,0,0,0,0,0,0,0,7,0,54,4,-5.166666666666667,0,0
2019-01-08 12:20:00,EGLL,10000,0,5000,7,320.0,9,2,12,1,1,0,0,0,0,0,0,0,0,7,0,63,4,-5.666666666666667,0,0
2019-01-10 13:20:00,EGLL,10000,0,5000,5,280.0,4,1,13,3,1,0,0,0,0,0,0,0,0,3,0,20,4,-1.5,0,0
2019-01-13 05:50:00,EGLL,10000,3,1700,12,260.0,10,8,5,6,1,1,0,0,0,0,0,0,0,2,0,120,3,-1.5,0,0
2019-01-14 08:20:00,EGLL,10000,3,2700,7,300.0,8,3,8,0,1,0,0,0,0,0,0,0,0,5,0,56,3,-1.5,0,0
2019-01-19 18:50:00,EGLL,10000,4,1600,6,100.0,5,3,18,5,1,1,0,0,0,0,0,0,0,2,0,30,3,-1.5,0,0
2019-01-19 21:20:00,EGLL,10000,4,1600,7,120.0,4,2,21,5,1,1,0,0,0,0,0,0,0,2,0,28,3,-1.5,0,0
2019-01-20 14:20:00,EGLL,10000,0,5000,6,30.0,5,-2,14,6,1,1,0,0,0,0,0,0,0,7,0,30,4,-1.5,0,0
2019-02-01 07:50:00,EGLL,5000,4,2300,12,60.0,1,1,7,4,2,0,0,0,0,0,0,0,0,0,0,12,3,-1.5,0,0
2019-02-05 02:20:00,EGLL,2000,3,300,3,210.0,6,6,2,1,2,0,1,0,1,1,0,0,1,0,1,18,1,-1.5,0,0
2019-02-10 22:50:00,EGLL,10000,0,5000,11,270.0,5,1,22,6,2,1,0,0,0,0,0,0,0,4,0,55,4,-1.5,0,0
2019-02-14 08:20:00,EGLL,5000,0,5000,1,210.0,2,2,8,3,2,0,0,0,0,0,0,0,1,0,0,2,4,-1.5,0,0
2019-02-18 12:50:00,EGLL,10000,3,3200,10,190.0,8,7,12,0,2,0,0,0,0,0,0,0,0,1,0,80,4,4.833333333333333,0,0
2019-02-18 13:20:00,EGLL,10000,3,3000,9,190.0,8,7,13,0,2,0,0,0,0,0,0,0,0,1,0,72,4,4.333333333333333,0,0
2019-02-18 15:50:00,EGLL,10000,3,1900,10,220.0,9,7,15,0,2,0,0,0,0,0,0,0,0,2,0,90,3,1.8333333333333333,1,0
2019-02-18 17:50:00,EGLL,10000,0,5000,11,230.0,8,6,17,0,2,0,0,0,0,0,0,0,0,2,0,88,4,-0.16666666666666666,0,1
2019-02-18 18:20:00,EGLL,10000,0,5000,10,230.0,8,6,18,0,2,0,0,0,0,0,0,0,0,2,0,80,4,-0.6666666666666666,0,1
2019-02-18 18:50:00,EGLL,10000,0,5000,9,230.0,7,5,18,0,2,0,0,0,0,0,0,0,0,2,0,63,4,-1.1666666666666667,0,1
2019-02-18 19:50:00,EGLL,10000,0,5000,10,220.0,6,5,19,0,2,0,0,0,0,0,0,0,0,1,0,60,4,-2.1666666666666665,0,0
2019-02-21 07:50:00,EGLL,10000,4,900,9,240.0,10,8,7,3,2,0,0,0,1,0,0,0,0,2,0,90,2,-1.5,0,0
2019-02-27 01:50:00,EGLL,7000,0,5000,1,210.0,6,4,1,2,2,0,0,0,0,0,0,0,1,2,0,6,4,-1.5,0,0
2019-03-05 21:20:00,EGLL,10000,3,4000,8,170.0,9,8,21,1,3,0,0,0,0,0,0,0,0,1,0,72,4,-1.5,0,0
2019-03-11 17:50:00,EGLL,10000,0,5000,9,230.0,10,0,17,0,3,0,0,0,0,0,0,0,0,10,0,90,4,-1.5,0,0
2019-03-14 06:50:00,EGLL,10000,4,2500,19,250.0,9,7,6,3,3,0,0,0,0,0,1,0,0,2,0,171,3,-1.5,0,0
2019-03-19 13:50:00,EGLL,10000,3,3500,8,240.0,13,7,13,1,3,0,0,0,0,0,0,0,0,6,0,104,4,-1.5,0,0
2019-03-21 06:50:00,EGLL,9000,4,1400,7,230.0,9,8,6,3,3,0,0,0,0,0,0,0,0,1,0,63,3,-1.5,0,0
2019-03-23 16:20:00,EGLL,10000,3,4600,5,60.0,13,3,16,5,3,1,0,0,0,0,0,0,0,10,0,65,4,-1.5,0,0
2019-03-29 00:50:00,EGLL,9000,0,5000,3,170.0,6,3,0,4,3,0,0,0,0,0,0,0,0,3,0,18,4,5.5,0,0
2019-03-29 01:20:00,EGLL,9000,0,5000,2,190.0,6,3,1,4,3,0,0,0,0,0,0,0,0,3,0,12,4,5.0,0,0
2019-03-29 02:20:00,EGLL,7000,0,5000,1,180.0,5,2,2,4,3,0,0,0,0,0,0,0,0,3,0,5,4,4.0,0,0
2019-03-29 02:50:00,EGLL,6000,0,5000,0,0.0,5,2,2,4,3,0,0,0,0,0,0,0,0,3,0,0,4,3.5,0,0
2019-03-29 06:20:00,EGLL,7000,0,5000,2,210.0,4,3,6,4,3,0,0,0,0,0,0,0,1,1,0,8,4,0.0,1,1
2019-03-29 06:50:00,EGLL,8000,0,5000,2,210.0,5,3,6,4,3,0,0,0,0,0,0,0,1,2,0,10,4,-0.5,0,1
2019-03-29 07:20:00,EGLL,8000,0,5000,2,210.0,6,4,7,4,3,0,0,0,0,0,0,0,1,2,0,12,4,-1.0,0,1
2019-03-29 07:50:00,EGLL,9000,0,5000,2,210.0,8,4,7,4,3,0,0,0,0,0,0,0,1,4,0,16,4,-1.5,0,1
2019-03-29 08:20:00,EGLL,10000,0,5000,3,210.0,9,4,8,4,3,0,0,0,0,0,0,0,1,5,0,27,4,-2.0,0,1
2019-03-29 08:50:00,EGLL,10000,0,5000,2,210.0,11,4,8,4,3,0,0,0,0,0,0,0,1,7,0,22,4,-2.5,0,1
2019-03-29 09:20:00,EGLL,10000,0,5000,4,230.0,12,4,9,4,3,0,0,0,0,0,0,0,0,8,0,48,4,-3.0,0,1
2019-03-29 11:20:00,EGLL,10000,0,5000,4,220.0,14,4,11,4,3,0,0,0,0,0,0,0,0,10,0,56,4,-5.0,0,0
2019-03-30 23:50:00,EGLL,7000,0,5000,5,10.0,11,5,23,5,3,1,0,0,0,0,0,0,0,6,0,55,4,5.5,0,0
2019-03-31 00:20:00,EGLL,7000,0,5000,4,20.0,11,5,0,6,3,1,0,0,0,0,0,0,0,6,0,44,4,5.0,0,0
2019-03-31 02:20:00,EGLL,4400,0,5000,5,40.0,10,6,2,6,3,1,1,0,0,0,0,0,0,4,0,50,3,3.0,0,0
2019-03-31 04:20:00,EGLL,4400,0,5000,8,60.0,9,6,4,6,3,1,1,0,0,0,0,0,0,3,0,72,3,1.0,1,0
2019-03-31 04:50:00,EGLL,4600,0,5000,6,50.0,9,6,4,6,3,1,1,0,0,0,0,0,0,3,0,54,3,0.5,1,0
2019-03-31 05:20:00,EGLL,6000,0,5000,10,60.0,9,5,5,6,3,1,0,0,0,0,0,0,0,4,0,90,4,0.0,1,1
2019-03-31 05:50:00,EGLL,8000,3,1600,9,60.0,8,5,5,6,3,1,0,0,0,0,0,0,0,3,0,72,3,-0.5,0,1
2019-03-31 06:20:00,EGLL,8000,4,1400,10,60.0,8,5,6,6,3,1,0,0,0,0,0,0,0,3,0,80,3,-1.0,0,1
2019-03-31 06:50:00,EGLL,9000,4,1400,11,60.0,8,5,6,6,3,1,0,0,0,0,0,0,0,3,0,88,3,-1.5,0,1
2019-03-31 07:20:00,EGLL,10000,4,1400,10,70.0,8,5,7,6,3,1,0,0,0,0,0,0,0,3,0,80,3,-2.0,0,0
2019-03-31 07:50:00,EGLL,10000,4,1400,10,70.0,8,5,7,6,3,1,0,0,0,0,0,0,0,3,0,80,3,-2.5,0,0
2019-04-01 18:50:00,EGLL,10000,0,5000,8,100.0,9,3,18,0,4,0,0,0,0,0,0,0,0,6,0,72,4,-1.5,0,0
2019-04-02 08:50:00,EGLL,3700,4,1500,5,280.0,7,6,8,1,4,0,1,0,0,0,0,0,0,1,1,35,3,5.833333333333333,0,0
2019-04-02 10:20:00,EGLL,3200,4,1800,8,270.0,6,6,10,1,4,0,1,0,0,0,0,0,0,0,1,48,3,4.333333333333333,0,0
2019-04-02 10:50:00,EGLL,2400,4,3100,10,280.0,6,5,10,1,4,0,1,0,0,0,0,0,0,1,1,60,2,3.8333333333333335,0,0
2019-04-02 11:50:00,EGLL,9000,4,2300,7,290.0,6,5,11,1,4,0,0,0,0,0,0,0,0,1,0,42,3,2.8333333333333335,0,0
2019-04-02 12:20:00,EGLL,10000,4,4300,10,300.0,7,5,12,1,4,0,0,0,0,0,0,0,0,2,0,70,4,2.3333333333333335,0,0
2019-04-02 14:20:00,EGLL,10000,3,3900,9,280.0,9,4,14,1,4,0,0,0,0,0,0,0,0,5,0,81,4,0.3333333333333333,1,0
2019-04-02 14:50:00,EGLL,10000,3,4200,12,260.0,9,3,14,1,4,0,0,0,0,0,0,0,0,6,0,108,4,-0.16666666666666666,0,1
2019-04-02 15:20:00,EGLL,10000,3,4400,5,310.0,7,2,15,1,4,0,0,0,0,0,0,0,0,5,0,35,4,-0.6666666666666666,0,1
2019-04-02 15:50:00,EGLL,10000,3,4600,8,250.0,7,2,15,1,4,0,0,0,0,0,0,0,0,5,0,56,4,-1.1666666666666667,0,1
2019-04-02 16:20:00,EGLL,10000,0,5000,10,240.0,8,2,16,1,4,0,0,0,0,0,0,0,0,6,0,80,4,-1.6666666666666667,0,1
2019-04-02 16:50:00,EGLL,10000,0,5000,10,220.0,8,3,16,1,4,0,0,0,0,0,0,0,0,5,0,80,4,-2.1666666666666665,0,1
2019-04-02 17:20:00,EGLL,10000,2,3500,7,210.0,7,3,17,1,4,0,0,0,0,0,0,0,0,4,0,49,4,-2.6666666666666665,0,1
2019-04-02 17:50:00,EGLL,10000,3,4900,4,360.0,6,1,17,1,4,0,0,0,0,0,0,0,0,5,0,24,4,-3.1666666666666665,0,1
2019-04-02 18:20:00,EGLL,10000,0,5000,3,210.0,6,1,18,1,4,0,0,0,0,0,0,0,1,5,0,18,4,-3.6666666666666665,0,1
2019-04-02 18:50:00,EGLL,10000,2,4000,3,210.0,6,1,18,1,4,0,0,0,0,0,0,0,1,5,0,18,4,-4.166666666666667,0,1
2019-04-02 20:20:00,EGLL,3400,3,2600,13,260.0,4,3,20,1,4,0,1,0,0,0,0,0,0,1,1,52,3,-5.666666666666667,0,0
2019-04-02 20:50:00,EGLL,10000,2,3200,3,210.0,4,2,20,1,4,0,0,0,0,0,0,0,1,2,0,12,4,-6.166666666666667,0,0
2019-04-04 18:50:00,EGLL,10000,2,4300,11,150.0,7,3,18,3,4,0,0,0,0,0,0,0,0,4,0,77,4,-1.5,0,0
2019-04-06 16:20:00,EGLL,10000,4,2400,8,60.0,10,6,16,5,4,1,0,0,0,0,0,0,0,4,0,80,3,-1.5,0,0
2019-04-10 05:50:00,EGLL,10000,1,1600,5,30.0,5,3,5,2,4,0,0,0,0,0,0,0,0,2,0,25,3,-0.16666666666666666,0,1
2019-04-10 06:20:00,EGLL,10000,0,5000,6,30.0,5,3,6,2,4,0,0,0,0,0,0,0,0,2,0,30,4,-0.6666666666666666,0,1
2019-04-10 06:50:00,EGLL,10000,0,5000,7,40.0,6,3,6,2,4,0,0,0,0,0,0,0,0,3,0,42,4,-1.1666666666666667,0,1
2019-04-10 07:20:00,EGLL,10000,0,5000,9,50.0,6,3,7,2,4,0,0,0,0,0,0,0,0,3,0,54,4,-1.6666666666666667,0,1
2019-04-10 07:50:00,EGLL,10000,0,5000,9,50.0,7,3,7,2,4,0,0,0,0,0,0,0,0,4,0,63,4,-2.1666666666666665,0,1
2019-04-10 08:20:00,EGLL,10000,0,5000,13,60.0,8,2,8,2,4,0,0,0,0,0,0,0,0,6,0,104,4,-2.6666666666666665,0,1
2019-04-10 08:50:00,EGLL,10000,0,5000,11,60.0,9,2,8,2,4,0,0,0,0,0,0,0,0,7,0,99,4,-3.1666666666666665,0,1
2019-04-10 09:20:00,EGLL,10000,3,3000,12,60.0,9,2,9,2,4,0,0,0,0,0,0,0,0,7,0,108,4,-3.6666666666666665,0,1
2019-04-10 09:50:00,EGLL,10000,3,3200,12,70.0,9,2,9,2,4,0,0,0,0,0,0,0,0,7,0,108,4,-4.166666666666667,0,1
2019-04-10 10:20:00,EGLL,10000,1,3600,11,70.0,10,2,10,2,4,0,0,0,0,0,0,0,0,8,0,110,4,-4.666666666666667,0,1
2019-04-10 10:50:00,EGLL,10000,1,4000,11,70.0,10,2,10,2,4,0,0,0,0,0,0,0,0,8,0,110,4,-5.166666666666667,0,1
2019-04-10 11:50:00,EGLL,10000,0,5000,11,70.0,11,1,11,2,4,0,0,0,0,0,0,0,0,10,0,121,4,-6.166666666666667,0,0
2019-04-10 12:20:00,EGLL,10000,0,5000,10,60.0,12,1,12,2,4,0,0,0,0,0,0,0,0,11,0,120,4,-6.666666666666667,0,0
2019-04-10 12:50:00,EGLL,10000,0,5000,11,50.0,12,1,12,2,4,0,0,0,0,0,0,0,0,11,0,132,4,-7.166666666666667,0,0
2019-04-13 22:50:00,EGLL,10000,0,5000,5,70.0,3,-1,22,5,4,1,0,0,0,0,0,0,0,4,0,15,4,-1.5,0,0
2019-04-17 16:20:00,EGLL,9000,0,5000,8,100.0,18,8,16,2,4,0,0,0,0,0,0,0,0,10,0,144,4,-1.5,0,0
2019-04-17 23:50:00,EGLL,2500,0,5000,7,70.0,10,8,23,2,4,0,1,0,0,0,0,0,0,2,1,70,2,5.5,0,0
2019-04-18 00:20:00,EGLL,2200,0,5000,6,70.0,10,8,0,3,4,0,1,0,0,0,0,0,0,2,1,60,2,5.0,0,0
2019-04-18 01:20:00,EGLL,2000,0,5000,5,70.0,9,8,1,3,4,0,1,0,0,0,0,0,0,1,1,45,2,4.0,0,0
2019-04-18 02:20:00,EGLL,1800,0,5000,4,70.0,9,7,2,3,4,0,1,0,0,0,0,0,0,2,1,36,2,3.0,0,0
2019-04-18 03:20:00,EGLL,1600,1,500,3,90.0,8,7,3,3,4,0,1,0,1,0,0,0,0,1,1,24,2,2.0,1,0
2019-04-18 04:50:00,EGLL,1500,1,400,5,50.0,8,7,4,3,4,0,1,0,1,1,0,0,0,1,1,40,1,0.5,1,0
2019-04-18 05:20:00,EGLL,1600,0,5000,5,40.0,8,7,5,3,4,0,1,0,0,0,0,0,0,1,1,40,2,0.0,1,1
2019-04-18 05:50:00,EGLL,1600,1,500,4,60.0,8,7,5,3,4,0,1,0,1,0,0,0,0,1,1,32,2,-0.5,0,1
2019-04-18 06:20:00,EGLL,1600,0,5000,5,60.0,8,7,6,3,4,0,1,0,0,0,0,0,0,1,1,40,2,-1.0,0,1
2019-04-18 06:50:00,EGLL,1800,0,5000,6,60.0,9,8,6,3,4,0,1,0,0,0,0,0,0,1,1,54,2,-1.5,0,0
2019-04-18 07:50:00,EGLL,2500,0,5000,6,60.0,11,9,7,3,4,0,1,0,0,0,0,0,0,2,1,66,2,-2.5,0,0
2019-04-18 08:20:00,EGLL,3800,0,5000,7,70.0,12,9,8,3,4,0,1,0,0,0,0,0,0,3,0,84,3,-3.0,0,0
2019-04-21 06:50:00,EGLL,10000,0,5000,3,210.0,11,6,6,6,4,1,0,0,0,0,0,0,1,5,0,33,4,-1.5,0,0
2019-04-27 04:50:00,EGLL,10000,3,3500,18,220.0,8,3,4,5,4,1,0,0,0,0,1,0,0,5,0,144,4,-1.5,0,0
2019-05-11 18:50:00,EGLL,10000,3,4400,6,350.0,13,6,18,5,5,1,0,0,0,0,0,0,0,7,0,78,4,-1.5,0,0
2019-05-15 04:20:00,EGLL,10000,0,5000,4,40.0,7,5,4,2,5,0,0,0,0,0,0,0,0,2,0,28,4,-1.5,0,0
2019-05-20 00:20:00,EGLL,10000,0,5000,4,10.0,13,11,0,0,5,0,0,0,0,0,0,0,0,2,0,52,4,5.333333333333333,0,0
2019-05-20 00:50:00,EGLL,10000,0,5000,4,10.0,13,11,0,0,5,0,0,0,0,0,0,0,0,2,0,52,4,4.833333333333333,0,0
2019-05-20 02:50:00,EGLL,10000,0,5000,3,320.0,13,10,2,0,5,0,0,0,0,0,0,0,0,3,0,39,4,2.8333333333333335,0,0
2019-05-20 03:20:00,EGLL,10000,0,5000,3,210.0,13,10,3,0,5,0,0,0,0,0,0,0,1,3,0,39,4,2.3333333333333335,0,0
2019-05-20 04:20:00,EGLL,10000,0,5000,2,210.0,12,11,4,0,5,0,0,0,0,0,0,0,1,1,0,24,4,1.3333333333333333,1,0
2019-05-20 05:20:00,EGLL,10000,0,5000,3,210.0,13,11,5,0,5,0,0,0,0,0,0,0,1,2,0,39,4,0.3333333333333333,1,0
2019-05-20 05:50:00,EGLL,10000,0,5000,5,320.0,13,11,5,0,5,0,0,0,0,0,0,0,0,2,0,65,4,-0.16666666666666666,0,1
2019-05-20 06:20:00,EGLL,10000,0,5000,5,320.0,13,11,6,0,5,0,0,0,0,0,0,0,0,2,0,65,4,-0.6666666666666666,0,1
2019-05-20 06:50:00,EGLL,10000,0,5000,4,350.0,13,11,6,0,5,0,0,0,0,0,0,0,0,2,0,52,4,-1.1666666666666667,0,1
2019-05-20 07:20:00,EGLL,10000,0,5000,4,350.0,14,10,7,0,5,0,0,0,0,0,0,0,0,4,0,56,4,-1.6666666666666667,0,0
2019-05-20 07:50:00,EGLL,10000,0,5000,5,360.0,15,11,7,0,5,0,0,0,0,0,0,0,0,4,0,75,4,-2.1666666666666665,0,0
2019-05-21 14:50:00,EGLL,10000,0,5000,8,310.0,21,5,14,1,5,0,0,0,0,0,0,0,0,16,0,168,4,-1.5,0,0
2019-05-27 01:50:00,EGLL,10000,0,5000,6,280.0,10,7,1,0,5,0,0,0,0,0,0,0,0,3,0,60,4,3.8333333333333335,0,0
2019-05-27 05:50:00,EGLL,10000,0,5000,11,270.0,11,9,5,0,5,0,0,0,0,0,0,0,0,2,0,121,4,-0.16666666666666666,0,1
2019-05-27 06:20:00,EGLL,10000,0,5000,9,270.0,12,9,6,0,5,0,0,0,0,0,0,0,0,3,0,108,4,-0.6666666666666666,0,1
2019-05-27 06:50:00,EGLL,10000,0,5000,9,270.0,12,9,6,0,5,0,0,0,0,0,0,0,0,3,0,108,4,-1.1666666666666667,0,1
2019-05-27 07:20:00,EGLL,10000,0,5000,10,270.0,12,8,7,0,5,0,0,0,0,0,0,0,0,4,0,120,4,-1.6666666666666667,0,1
2019-06-02 19:20:00,EGLL,10000,3,2300,14,230.0,18,14,19,6,6,1,0,0,0,0,0,0,0,4,0,252,3,-1.5,0,0
2019-06-04 04:20:00,EGLL,10000,0,5000,4,110.0,10,10,4,1,6,0,0,0,0,0,0,0,0,0,0,40,4,5.666666666666667,0,0
2019-06-04 06:20:00,EGLL,10000,0,5000,4,100.0,13,10,6,1,6,0,0,0,0,0,0,0,0,3,0,52,4,3.6666666666666665,0,0
2019-06-04 06:50:00,EGLL,10000,0,5000,7,100.0,14,10,6,1,6,0,0,0,0,0,0,0,0,4,0,98,4,3.1666666666666665,0,0
2019-06-04 07:20:00,EGLL,10000,3,4700,6,90.0,14,9,7,1,6,0,0,0,0,0,0,0,0,5,0,84,4,2.6666666666666665,0,0
2019-06-04 07:50:00,EGLL,10000,2,4100,6,80.0,15,9,7,1,6,0,0,0,0,0,0,0,0,6,0,90,4,2.1666666666666665,0,0
2019-06-04 09:20:00,EGLL,10000,3,2600,9,100.0,15,9,9,1,6,0,0,0,0,0,0,0,0,6,0,135,3,0.6666666666666666,1,0
2019-06-04 09:50:00,EGLL,10000,3,2400,10,100.0,16,10,9,1,6,0,0,0,0,0,0,0,0,6,0,160,3,0.16666666666666666,1,0
2019-06-04 10:20:00,EGLL,10000,3,2100,11,110.0,16,11,10,1,6,0,0,0,0,0,0,0,0,5,0,176,3,-0.3333333333333333,0,1
2019-06-04 10:50:00,EGLL,10000,4,4600,9,110.0,16,11,10,1,6,0,0,0,0,0,0,0,0,5,0,144,4,-0.8333333333333334,0,1
2019-06-04 11:20:00,EGLL,10000,4,4000,10,120.0,16,12,11,1,6,0,0,0,0,0,0,0,0,4,0,160,4,-1.3333333333333333,0,1
2019-06-04 11:50:00,EGLL,10000,3,3800,12,110.0,16,12,11,1,6,0,0,0,0,0,0,0,0,4,0,192,4,-1.8333333333333333,0,1
2019-06-04 12:20:00,EGLL,10000,4,3700,14,100.0,17,12,12,1,6,0,0,0,0,0,0,0,0,5,0,238,4,-2.3333333333333335,0,1
2019-06-04 12:50:00,EGLL,10000,4,1700,11,100.0,16,12,12,1,6,0,0,0,0,0,0,0,0,4,0,176,3,-2.8333333333333335,0,1
2019-06-04 13:20:00,EGLL,10000,4,1600,11,110.0,16,12,13,1,6,0,0,0,0,0,0,0,0,4,0,176,3,-3.3333333333333335,0,1
2019-06-04 13:50:00,EGLL,7000,4,1400,6,110.0,15,14,13,1,6,0,0,0,0,0,0,0,0,1,0,90,3,-3.8333333333333335,0,1
2019-06-04 14:20:00,EGLL,10000,4,1700,6,100.0,16,14,14,1,6,0,0,0,0,0,0,0,0,2,0,96,3,-4.333333333333333,0,1
2019-06-04 14:50:00,EGLL,7000,4,1700,7,120.0,15,14,14,1,6,0,0,0,0,0,0,0,0,1,0,105,3,-4.833333333333333,0,1
2019-06-04 15:20:00,EGLL,6000,3,1200,6,110.0,15,15,15,1,6,0,0,0,0,0,0,0,0,0,0,90,3,-5.333333333333333,0,1
2019-06-04 15:50:00,EGLL,9000,3,1100,7,150.0,16,15,15,1,6,0,0,0,0,0,0,0,0,1,0,112,3,-5.833333333333333,0,1
2019-06-04 16:20:00,EGLL,10000,3,900,9,160.0,17,16,16,1,6,0,0,0,1,0,0,0,0,1,0,153,2,-6.333333333333333,0,1
2019-06-04 16:50:00,EGLL,10000,3,1200,8,190.0,17,15,16,1,6,0,0,0,0,0,0,0,0,2,0,136,3,-6.833333333333333,0,1
2019-06-04 17:20:00,EGLL,10000,3,2200,10,200.0,17,14,17,1,6,0,0,0,0,0,0,0,0,3,0,170,3,-7.333333333333333,0,1
2019-06-04 17:50:00,EGLL,10000,3,2200,9,210.0,17,14,17,1,6,0,0,0,0,0,0,0,0,3,0,153,3,-7.833333333333333,0,1
2019-06-04 18:20:00,EGLL,10000,3,3100,11,220.0,17,13,18,1,6,0,0,0,0,0,0,0,0,4,0,187,4,-8.333333333333334,0,1
2019-06-04 18:50:00,EGLL,10000,2,2700,9,220.0,17,12,18,1,6,0,0,0,0,0,0,0,0,5,0,153,3,-8.833333333333334,0,1
2019-06-04 20:20:00,EGLL,10000,0,5000,10,230.0,16,11,20,1,6,0,0,0,0,0,0,0,0,5,0,160,4,-10.333333333333334,0,0
2019-06-04 20:50:00,EGLL,10000,0,5000,8,220.0,16,12,20,1,6,0,0,0,0,0,0,0,0,4,0,128,4,-10.833333333333334,0,0
2019-06-06 03:50:00,EGLL,10000,0,5000,3,210.0,10,8,3,3,6,0,0,0,0,0,0,0,1,2,0,30,4,5.166666666666667,0,0
2019-06-06 04:20:00,EGLL,10000,3,4500,4,220.0,10,8,4,3,6,0,0,0,0,0,0,0,0,2,0,40,4,4.666666666666667,0,0
2019-06-06 07:50:00,EGLL,10000,3,4600,7,260.0,13,8,7,3,6,0,0,0,0,0,0,0,0,5,0,91,4,1.1666666666666667,1,0
2019-06-06 08:20:00,EGLL,10000,3,4800,9,260.0,15,7,8,3,6,0,0,0,0,0,0,0,0,8,0,135,4,0.6666666666666666,1,0
2019-06-06 08:50:00,EGLL,10000,2,4300,10,240.0,15,5,8,3,6,0,0,0,0,0,0,0,0,10,0,150,4,0.16666666666666666,1,0
2019-06-06 09:20:00,EGLL,10000,2,4900,12,240.0,15,5,9,3,6,0,0,0,0,0,0,0,0,10,0,180,4,-0.3333333333333333,0,1
2019-06-06 09:50:00,EGLL,10000,1,4400,10,200.0,17,7,9,3,6,0,0,0,0,0,0,0,0,10,0,170,4,-0.8333333333333334,0,1
2019-06-06 10:20:00,EGLL,10000,3,4900,7,210.0,17,6,10,3,6,0,0,0,0,0,0,0,0,11,0,119,4,-1.3333333333333333,0,1
2019-06-06 10:50:00,EGLL,10000,1,4600,11,210.0,17,6,10,3,6,0,0,0,0,0,0,0,0,11,0,187,4,-1.8333333333333333,0,1
2019-06-06 11:20:00,EGLL,10000,2,4900,10,230.0,18,5,11,3,6,0,0,0,0,0,0,0,0,13,0,180,4,-2.3333333333333335,0,1
2019-06-06 11:50:00,EGLL,10000,0,5000,13,180.0,19,3,11,3,6,0,0,0,0,0,0,0,0,16,0,247,4,-2.8333333333333335,0,1
